ENSG00000158828,ENSG00000143799,ENSG00000135624,ENSG00000144029,ENSG00000270141,ENSG00000109610,ENSG00000164362,ENSG00000150753,ENSG00000146731,ENSG00000096717,ENSG00000151892,ENSG00000172890,ENSG00000139112,ENSG00000166226,ENSG00000177169,ENSG00000150907,ENSG00000129484,ENSG00000198258,ENSG00000156261,Age
0.341239909,0.023494134,0.119293732,0.078189126,0.001289856,0.001020603,0.000236655,0.23017333,0.083019463,0.016653754,3.55E-05,0.099536098,0.19470931,0.065131636,0.231264051,0.028832435,0.007784633,1.000035495,0.109695386,45
0.156577593,0.106635441,0.475426509,0.231368812,0.007328645,0.007324578,6.31E-05,0.213230213,0.233890321,0.033084642,0.002328736,0.267808688,0.757672871,0.254021726,0.318889586,0.058604756,0.04437043,1.000063119,0.262725,55
0.304472843,0.120207668,0.434345048,0.196086262,0,0.003994409,0.002742812,0.248642173,0.116693291,0.010031949,7.07E-05,0.138738019,0.490495208,0.150878594,0.263338658,0.031134185,0.024153355,1,0.274680511,45
0.39864712,0.024178501,0.146667517,0.077074982,0.001165646,0.011646843,0.000233225,0.12223896,0.051117236,0.005609912,0.000224377,0.070871668,0.152918919,0.0479723,0.104350332,0.012098868,0.007097746,1.000224377,0.094511586,45
0.172500131,0.167229638,0.573677646,0.263400631,0.004883577,0.009530291,0.001676017,0.288326962,0.279088098,0.041550085,0.000153526,0.441481284,1.000153526,0.198418555,0.501130862,0.09710108,0.036515215,0.565740904,0.338117618,65
0.321707757,0.028015634,0.144016837,0.093024654,0,0.002112147,4.23E-05,0.265904991,0.104239327,0.016280818,4.36E-05,0.119633193,0.170264582,0.082952495,0.202224895,0.021620565,0.00675887,1,0.151142514,65
0.218879463,0.133227673,0.478342827,0.229519437,0.002862913,0.006517744,0.001528356,0.283023306,0.234155426,0.037832707,0.000157548,0.324595204,0.853477907,0.14257565,0.488678802,0.067655034,0.043494693,1.000157548,0.356135127,65
0.135120728,0.104237249,0.350071503,0.135296953,0.001667091,0.034526936,0.000518983,0.34244976,0.20089681,0.037390597,0.004784516,0.10864288,0.385228445,0.15291948,0.205743005,0.063264873,0.019997163,1.000518983,0.242353806,55
0.124222216,0.089383054,0.523336657,0.162582755,0.003313841,0.004415957,0.000221098,0.175769191,0.16348183,0.017929057,0.000455906,0.178691185,0.590392678,0.134411734,0.267325009,0.030598524,0.023301031,1.000221098,0.264253169,55
0.036645869,0.092197925,0.430946615,0.182128868,0.001422696,0.002106532,0.000147684,0.251789034,0.18250303,0.016480737,0.000113085,0.130758623,0.165907844,0.264334466,0.082161579,0.014055286,0.035919554,1.000113085,0.23880341,65
0.358444054,0.082458127,0.386300329,0.161495307,0.000518473,0.002418209,0.000484264,0.43299402,0.152654161,0.017753377,7.14E-05,0.146523115,0.108626142,0.134438734,0.228448107,0.025852577,0.011991082,1.000071351,0.244797563,55
0.69480101,0.059589327,0.365704554,0.25155128,0.002775251,0.003466947,0.00037041,0.369939424,0.185957849,0.031676828,0.000420005,0.239505427,0.572272104,0.084678579,0.454448609,0.06466176,0.014398558,1.00037041,0.260397453,65
0.405300603,0.030376509,0.150564265,0.063613963,0.000292153,0.005157555,0.000272912,0.211541671,0.084257648,0.031980882,0.000208961,0.162344629,0.456965911,0.050425566,0.464875584,0.062099345,0.006395054,1.000208961,0.107425696,65
0.283657957,0.033092637,0.133634204,0.07695962,0,0.00407696,0.000435487,0.197814727,0.097957245,0.024394299,8.98E-05,0.085653207,0.111733967,0.077339667,0.156342043,0.031444181,0.006256532,1,0.151638955,55
0.291555184,0.175919732,0.616973244,0.30367893,0,0.002948997,0.002067726,0.355936455,0.211622074,0.019205686,0.000284197,0.317558528,0.437876254,0.09958194,0.537458194,0.048419732,0.031454849,1,0.38687291,55
0.431149733,0.01279746,0.132887701,0.044852941,0.000469251,0.003203877,0,0.175367647,0.025360963,0.002091243,0.000116176,0.094552139,0.119518717,0.017506684,0.231350267,0.005895722,0.002063837,1,0.042112299,55
0.233028248,0.052271015,0.266236555,0.101157064,0.00141456,0.005184344,0.000188774,0.229821437,0.120718609,0.022786172,0.000168643,0.235736222,0.271403083,0.131657397,0.405127092,0.049634304,0.014202609,1.000168643,0.144235221,45
0.421903837,0.02704711,0.209616319,0.102428363,0.00188441,0.002259835,0,0.311801846,0.097134531,0.010393395,8.30E-05,0.114375911,0.15186984,0.069354055,0.21704711,0.015298689,0.005016999,1,0.168091306,65
0.142854563,0.020048555,0.130263933,0.055856926,0.000198591,0.001455243,6.62E-05,0.202035691,0.048416226,0.00811932,1.64E-05,0.073149666,0.067827498,0.054048423,0.104221481,0.01031536,0.005509908,1.000016388,0.077266165,25
0.272515858,0.020346891,0.139713876,0.095830543,0.001177542,0.000980625,7.86E-05,0.227300545,0.097090524,0.029566351,6.48E-05,0.091114615,0.206960854,0.075850847,0.18287722,0.029130757,0.00591111,1.000064799,0.138489895,65
0.227963839,0.021662253,0.14189078,0.056493222,0.000441209,0.004849387,0.000235537,0.168484191,0.035979321,0.003619264,9.71E-05,0.106693618,0.12020364,0.022622176,0.176163572,0.012507436,0.003484163,1.00009713,0.074767304,45
0.313730823,0.061720969,0.351914135,0.116119111,0.001293002,0.003876914,0.000431419,0.303949619,0.100531951,0.002613203,8.89E-05,0.158173059,0.100113504,0.083794061,0.213565014,0.011800212,0.009697515,1.00008892,0.176009373,45
0.375624462,0.023617571,0.158268734,0.101507321,0,0.002256675,0,0.257795004,0.08535745,0.013656331,8.94E-05,0.105943152,0.133807063,0.082428941,0.198449612,0.017054264,0.009659776,1,0.14707149,65
0.421772761,0.036792803,0.143957582,0.069322626,0.000731265,0.002678464,0.000828986,0.202589964,0.074569372,0.009339207,0.000160878,0.129791369,0.251843788,0.059032446,0.283586599,0.023243083,0.007666807,1.000160878,0.091555711,35
0.433016422,0.025190147,0.1519879,0.05721694,0,0.001872083,0,0.240838375,0.07247191,0.021374244,0.000170052,0.095635264,0.378133103,0.04900605,0.38772688,0.036331029,0.005579084,1,0.099135696,55
0.158529915,0.038358974,0.226735043,0.130153846,0,0.001324444,4.42E-05,0.323076923,0.140683761,0.013726496,7.29E-05,0.08974359,0.093128205,0.114290598,0.114188034,0.011182906,0.022389744,1,0.188991453,25
0.683891051,0.059159533,0.27307393,0.151206226,0,0.003125292,0.000139144,0.494863813,0.172607004,0.024848249,0.000172062,0.177120623,0.471828794,0.107470817,0.493618677,0.045766537,0.011050584,1,0.204824903,45
0.20950541,0.043686244,0.36862442,0.12511592,0,0.004448223,0.000114992,0.231993818,0.091344668,0.005734158,0.000237017,0.090185471,0.179211747,0.086476043,0.09698609,0.013554869,0.01263524,1,0.210510046,55
0.351400509,0.027991997,0.136704256,0.076136777,0,0.002542379,5.82E-05,0.271662423,0.085667515,0.018275737,0.000275955,0.143797745,0.192942888,0.055656602,0.220989451,0.027242634,0.004281557,1,0.121826119,25
0.272840888,0.249927551,0.797993374,0.285423356,0.006979959,0.014820823,0.000582237,0.429923069,0.369792116,0.045839918,0.000239994,0.359991036,0.757729476,0.270589289,0.384493737,0.058409142,0.046647845,1.000239994,0.477868895,45
0.266128574,0.160775453,0.689230765,0.313947233,0.004935629,0.002466125,0.000576358,0.35517604,0.275590924,0.048993003,0.000305499,0.418539987,0.942855521,0.221689327,0.407472417,0.075470684,0.031732664,1.000305499,0.428086821,55
0.780752533,0.084515195,0.352098408,0.138060781,0,0.001773517,0.000568379,0.720622287,0.210709117,0.041201158,0.00023437,0.250072359,0.595296671,0.1,0.657959479,0.081620839,0.013089725,1,0.25397974,55
0.3170573,0.04122656,0.163812938,0.10258808,0.001035903,0.005348064,0.000552846,0.131560558,0.069861936,0.018895886,0.000370447,0.146684556,0.584187186,0.059202251,0.268132079,0.035003855,0.013547822,1.000370447,0.12281415,55
0.190449438,0.035095836,0.238202247,0.143754131,0.000338401,0.002367812,0,0.364507601,0.177561137,0.020095836,0.000195539,0.100396563,0.131625909,0.124983477,0.125875744,0.020624587,0.011262393,1,0.222604098,55
0.576826196,0.034005038,0.191813602,0.098299748,0,0.002245592,0.000138413,0.322355164,0.120403023,0.02336272,0.000228275,0.154093199,0.314609572,0.082115869,0.385012594,0.045761965,0.008073048,1,0.144836272,55
0.084663587,0.06483303,0.318823791,0.144462234,0.000922766,0.005841112,0.000123158,0.165704874,0.118614975,0.014317294,0.000279285,0.122237275,0.303782037,0.144216654,0.079260835,0.030758852,0.015097009,1.000123158,0.19388514,65
0.156446188,0.048671525,0.225392377,0.131950673,0,0.003600336,0.000115359,0.155661435,0.092544843,0.013363229,0.000665919,0.204204036,0.865470852,0.064742152,0.373654709,0.042578475,0.010241031,1,0.189517937,55
0.17606584,0.201842922,0.517588903,0.223990739,0.003399411,0.00169831,0.00090713,0.282058965,0.324772613,0.049795365,0.000374093,0.20240127,1.000374093,0.139400967,0.360506906,0.083147372,0.027033365,0.649731341,0.390192425,25
0.285869197,0.017133175,0.136428329,0.066113182,0,0.003108438,0,0.230091494,0.067265334,0.012971874,9.98E-05,0.101931549,0.246187733,0.053981701,0.221280922,0.017085734,0.006197899,1,0.108336157,55
0.14226516,0.118734748,0.554913522,0.181891529,0.001725082,0.00560327,0.000690683,0.20376182,0.165434676,0.009433819,0.000403409,0.163774555,0.35310054,0.142048623,0.146379373,0.022483814,0.021992996,1.000403409,0.261505163,65
0.422081888,0.048655241,0.209878056,0.099868836,0.001884344,0.001255454,8.38E-05,0.291233712,0.107962537,0.016499057,0.000138244,0.210715335,0.251137328,0.078797302,0.324817922,0.037421741,0.00892633,1.000083821,0.176852032,35
0.22210755,0.082346551,0.409179794,0.206029332,0.005380228,0.000551331,0,0.263172189,0.190820206,0.039456817,0.000364367,0.288049973,1,0.161759913,0.505268876,0.054535578,0.019141771,0.725692558,0.296523628,65
